
@relation 'Luv'
@attribute x real
@attribute y real
@attribute L real
@attribute U real
@attribute V real
@data
48,93,81.217690,8.396687,-6.816809
48,94,81.664223,7.037804,-6.592443
48,95,81.908373,6.928546,-7.460780
48,96,82.243696,4.990357,-6.942052
48,97,82.015299,6.293682,-7.138802
48,98,80.236534,8.720792,-8.711522
48,99,77.943645,13.169922,-10.100539
49,0,60.194356,-12.359485,-13.576069
49,1,59.841269,-12.452924,-13.678706
49,2,59.125062,-12.645438,-13.890169
49,3,59.588711,-14.011652,-13.393238
49,4,60.645198,-13.699103,-13.094483
49,5,60.296281,-13.801260,-13.192131
49,6,59.944144,-13.905422,-13.291696
49,7,60.296281,-13.801260,-13.192131
49,8,60.493950,-12.227403,-12.158043
49,9,59.537181,-13.979991,-12.047740
49,10,59.537181,-13.979991,-12.047740
49,11,60.941297,-13.564716,-11.689863
49,12,61.673335,-13.404051,-12.812454
49,13,60.645198,-13.699103,-13.094483
49,14,62.295955,-13.180077,-11.358387
49,15,62.199179,-11.792344,-11.725451
49,16,60.717617,-12.612105,-10.868917
49,17,61.185096,-12.048436,-11.980091
49,18,60.542876,-11.689383,-11.371708
49,19,57.989746,-8.378057,-5.472285
49,20,51.101542,-1.112685,2.423026
49,21,48.606468,5.374655,6.919189
49,22,38.230183,7.265070,9.352860
49,23,34.169946,6.092605,10.177967
49,24,43.204795,11.411316,3.554390
49,25,60.023907,25.443159,-16.271695
49,26,72.134218,23.628357,-17.061746
49,27,73.427996,23.884053,-18.921263
49,28,73.952603,24.161020,-17.671986
49,29,74.041504,24.943483,-16.992108
49,30,75.072120,25.137192,-19.835851
49,31,75.421823,24.927056,-17.381683
49,32,75.890069,24.777159,-16.753577
49,33,75.926302,23.299776,-17.042049
49,34,76.865985,22.428607,-17.768239
49,35,77.754912,20.424244,-16.920866
49,36,78.102484,19.651534,-16.498014
49,37,76.984815,21.724377,-17.407428
49,38,76.835502,19.389723,-17.026964
49,39,80.120887,14.765219,-15.032797
49,40,78.938061,16.065364,-15.596468
49,41,78.809895,15.017007,-16.303390
49,42,79.020911,14.520661,-17.220531
49,43,78.353725,15.140183,-16.437118
49,44,78.582360,15.078270,-16.369902
49,45,78.533868,14.744738,-16.455680
49,46,78.123977,15.202756,-16.505051
49,47,76.770351,17.263493,-17.488775
49,48,77.226075,16.662703,-18.351217
49,49,77.460254,16.592769,-18.274196
49,50,75.897028,19.133216,-19.302626
49,51,76.138003,19.049987,-19.218660
49,52,77.445652,14.835567,-18.640643
49,53,77.528926,15.064861,-19.463907
49,54,77.041724,16.561471,-19.808644
49,55,77.629302,14.436043,-18.651469
49,56,77.877291,14.820282,-17.575861
49,57,77.059186,15.699320,-18.158019
49,58,76.889425,16.564926,-17.127453
49,59,76.414052,16.708386,-17.275785
49,60,77.193572,15.459891,-16.784213
49,61,74.316766,19.494472,-18.474593
49,62,73.865952,21.423905,-19.231139
49,63,75.448351,17.005187,-17.582666
49,64,75.832425,14.806789,-16.949237
49,65,76.313792,14.677279,-16.800987
49,66,75.554751,14.987172,-16.067821
49,67,73.160559,17.855523,-17.334378
49,68,74.746701,16.275445,-16.570391
49,69,73.960369,17.477002,-18.070502
49,70,73.960369,17.477002,-18.070502
49,71,73.271966,16.612917,-18.036010
49,72,73.709515,15.293666,-15.197519
49,73,73.638267,14.442190,-16.381497
49,74,71.213106,16.833136,-15.767914
49,75,67.928922,18.363736,-16.714494
49,76,67.807320,15.972321,-16.157050
49,77,66.352327,14.741966,-16.411015
49,78,64.704481,18.282617,-17.501028
49,79,64.150652,29.429026,-16.645514
49,80,70.084278,19.446315,-14.069227
49,81,73.104545,17.752692,-11.889219
49,82,71.778458,21.211632,-13.122540
49,83,71.965967,22.261928,-13.355040
49,84,71.812552,24.582640,-13.954188
49,85,71.452084,24.492176,-13.073090
49,86,71.849687,25.033709,-13.336098
49,87,72.506486,24.001349,-12.811104
49,88,74.042511,23.310788,-12.442506
49,89,75.911257,20.412608,-11.491668
49,90,78.906766,13.781444,-8.367638
49,91,80.892148,9.079831,-7.171548
49,92,80.722785,7.713754,-7.936585
49,93,80.252856,7.862428,-7.081862
49,94,80.143253,7.235105,-6.777258
49,95,80.285880,6.493853,-7.365851
49,96,80.505462,6.467930,-7.336448
49,97,80.724050,6.442273,-7.307346
49,98,79.843685,6.546515,-7.425585
49,99,79.365032,6.686089,-6.551039
50,0,59.944144,-13.905422,-13.291696
50,1,58.867640,-14.230590,-13.602513
50,2,59.229903,-14.120018,-13.496821
50,3,58.867640,-14.230590,-13.602513
50,4,59.588711,-14.011652,-13.393238
50,5,58.132405,-14.458650,-13.820507
50,6,59.229903,-14.120018,-13.496821
50,7,60.645198,-13.699103,-13.094483
50,8,59.893096,-13.873085,-11.955611
50,9,59.588711,-14.011652,-13.393238
50,10,58.815111,-14.200384,-12.237672
50,11,59.537181,-13.979991,-12.047740
50,12,59.944144,-13.905422,-13.291696
50,13,60.990966,-13.598888,-12.998691
50,14,61.624536,-13.368800,-11.521025
50,15,61.673335,-13.404051,-12.812454
50,16,61.185096,-12.048436,-11.980091
50,17,61.404793,-12.427795,-10.710081
50,18,61.526076,-11.961475,-11.893622
50,19,59.839921,-11.867641,-11.545122
50,20,53.426918,-8.156135,-6.640961
50,21,50.676652,-0.334643,4.442641
50,22,49.091649,5.305069,6.829605
50,23,40.511728,7.293981,5.149166
50,24,37.686434,0.983650,13.646812
50,25,38.861172,12.785429,2.751479
50,26,59.153792,28.600678,-18.615979
50,27,72.117272,22.519676,-19.785105
50,28,73.338381,22.268679,-17.340814
50,29,72.857434,25.750158,-18.304110
50,30,74.579370,23.197290,-17.130718
50,31,74.932372,23.791050,-16.867043
50,32,74.344173,26.554612,-17.498866
50,33,75.124857,24.692615,-17.552372
50,34,75.369917,24.581938,-17.473699
50,35,76.526705,22.383717,-16.529911
50,36,78.299261,19.690337,-15.517248
50,37,78.136159,18.750299,-15.316317
50,38,78.596613,16.807229,-16.007995
50,39,78.743931,16.021399,-16.565469
50,40,79.453748,14.941713,-15.212490
50,41,78.287122,16.152942,-16.701479
50,42,78.582360,15.078270,-16.369902
50,43,77.960265,14.246061,-16.307375
50,44,77.825842,16.287311,-16.840410
50,45,76.770351,17.263493,-17.488775
50,46,76.770351,17.263493,-17.488775
50,47,77.040828,17.073572,-18.339572
50,48,77.024727,16.618620,-19.350012
50,49,78.551194,14.200587,-18.347258
50,50,77.678735,14.773770,-18.562997
50,51,75.220906,17.845971,-20.319737
50,52,75.950658,17.611939,-20.053264
50,53,76.788342,16.689286,-19.432293
50,54,75.795635,17.098883,-18.831597
50,55,76.721321,15.592734,-16.928436
50,56,76.960313,13.693440,-17.692021
50,57,77.795980,13.282770,-16.108435
50,58,76.244209,15.728567,-17.075904
50,59,75.168329,17.203246,-16.701138
50,60,74.425844,17.440547,-16.931514
50,61,73.523340,19.903058,-17.749762
50,62,73.250532,19.500178,-18.920083
50,63,74.481231,15.871543,-17.713236
50,64,73.707538,17.558964,-18.155248
50,65,74.606394,15.143914,-17.335141
50,66,75.136699,14.046000,-15.932106
50,67,73.618480,15.914911,-16.576096
50,68,74.357170,15.213744,-17.415075
50,69,73.217528,16.247323,-18.132621
50,70,71.803634,16.466588,-17.150691
50,71,71.858305,18.297021,-17.762989
50,72,72.904184,16.201625,-12.777151
50,73,70.441776,15.460424,-16.336124
50,74,68.217588,18.260350,-16.620394
50,75,66.153674,19.017492,-17.309537
50,76,68.097917,15.265838,-17.823207
50,77,64.976483,14.314140,-16.459908
50,78,61.288253,25.484501,-17.568259
50,79,63.672304,28.870500,-16.388166
50,80,66.038118,25.006700,-15.001643
50,81,70.688169,20.232048,-12.117911
50,82,70.801838,22.497776,-12.665553
50,83,71.855292,20.049963,-12.822578
50,84,72.696432,20.121339,-12.536336
50,85,71.701489,22.375195,-13.422989
50,86,71.701489,22.375195,-13.422989
50,87,72.228864,22.150134,-13.287975
50,88,74.083161,18.953716,-11.352259
50,89,75.394179,17.428638,-10.810237
50,90,76.483905,13.683243,-8.906326
50,91,78.210563,9.537809,-7.533273
50,92,78.228467,8.160959,-7.350756
50,93,79.140147,6.713886,-6.578274
50,94,79.301991,5.918130,-7.646265
50,95,78.687162,6.770390,-6.633637
50,96,79.301991,5.918130,-7.646265
50,97,79.397372,6.600296,-7.486589
50,98,78.262925,6.739911,-7.644951
50,99,78.247698,5.449173,-6.507396
51,0,58.867640,-14.230590,-13.602513
51,1,58.501836,-14.343442,-13.710383
51,2,58.867640,-14.230590,-13.602513
51,3,58.501836,-14.343442,-13.710383
51,4,59.944144,-13.905422,-13.291696
51,5,58.132405,-14.458650,-13.820507
51,6,59.229903,-14.120018,-13.496821
51,7,58.867640,-14.230590,-13.602513
51,8,60.645198,-13.699103,-13.094483
51,9,60.990966,-13.598888,-12.998691
51,10,58.078828,-14.430054,-12.435598
51,11,59.177880,-14.089066,-12.141740
51,12,59.944144,-13.905422,-13.291696
51,13,61.333656,-13.500556,-12.904699
51,14,60.941297,-13.564716,-11.689863
51,15,62.343921,-13.216308,-12.632996
51,16,62.908172,-11.672410,-12.821363
51,17,62.793016,-13.967599,-10.799600
51,18,62.295955,-13.180077,-11.358387
51,19,61.598149,-11.456775,-11.773389
51,20,56.996280,-11.493376,-10.609438
51,21,49.860371,-8.885334,-7.234696
51,22,47.513076,0.142353,1.974957
51,23,45.451412,6.062555,9.750474
51,24,38.572897,8.951701,8.323898
51,25,33.048351,3.914272,8.439506
51,26,32.114797,10.997154,0.858874
51,27,58.191539,24.642021,-15.284389
51,28,69.626690,23.189997,-20.816469
51,29,72.695394,21.826350,-17.200562
51,30,73.572525,24.212769,-15.869270
51,31,74.329046,23.873333,-15.646800
51,32,74.185981,24.121409,-17.101256
51,33,76.270483,22.548197,-16.129357
51,34,75.806118,22.680068,-16.748761
51,35,76.646406,21.672894,-16.167430
51,36,77.488557,20.634447,-16.068224
51,37,77.137742,20.108284,-15.846616
51,38,78.236119,17.614796,-15.967812
51,39,79.467295,17.420794,-16.902558
51,40,78.287122,16.152942,-16.701479
51,41,76.599529,18.144180,-16.447698
51,42,77.808247,16.850826,-14.910559
51,43,78.320665,15.248353,-15.524686
51,44,77.593492,16.355585,-16.911003
51,45,76.532663,17.337995,-17.564249
51,46,75.741824,18.627600,-18.073463
51,47,75.569475,17.644515,-17.874770
51,48,75.691687,16.929714,-17.504629
51,49,76.670860,15.248405,-17.017792
51,50,77.060552,14.379246,-17.513790
51,51,76.107036,15.971812,-18.473187
51,52,74.621428,17.840236,-19.163084
51,53,74.797391,18.836862,-19.359272
51,54,74.797391,18.836862,-19.359272
51,55,75.080188,17.803107,-18.035431
51,56,73.960369,17.477002,-18.070502
51,57,74.033526,16.379892,-17.783023
51,58,73.670962,17.686497,-17.170285
51,59,72.661976,18.531042,-16.397309
51,60,73.103517,19.473394,-16.531431
51,61,72.363464,19.621618,-17.786996
51,62,73.727285,16.094276,-17.961815
51,63,73.453273,17.641927,-18.241028
51,64,72.681672,17.897019,-18.504783
51,65,72.832102,15.650915,-17.915502
51,66,72.849759,16.145414,-16.816174
51,67,71.136156,17.413463,-17.729033
51,68,72.350161,14.795297,-16.782019
51,69,71.481554,16.170805,-17.336800
51,70,72.350161,14.795297,-16.782019
51,71,70.146432,17.118448,-16.630516
51,72,70.225157,16.524775,-14.622050
51,73,69.794447,14.773146,-17.247978
51,74,65.191922,19.534283,-16.463987
51,75,65.654458,18.530249,-15.908011
51,76,65.040751,16.421371,-17.161396
51,77,62.067963,19.447560,-17.208295
51,78,61.864621,29.082883,-16.571422
51,79,64.468842,27.572850,-15.711005
51,80,63.254107,31.213079,-14.905952
51,81,63.993092,27.737037,-13.510044
51,82,67.672484,24.079860,-12.322741
51,83,66.763946,27.822410,-13.571410
51,84,67.980421,26.993506,-14.380132
51,85,69.327348,22.244814,-13.761716
51,86,71.112152,20.743735,-12.924111
51,87,72.903203,16.767204,-11.137670
51,88,74.888057,14.856516,-9.020386
51,89,75.989254,11.964896,-9.376526
51,90,75.591784,11.459832,-8.101270
51,91,75.435540,10.893745,-6.767667
51,92,76.727348,8.163035,-6.154556
51,93,77.767955,6.887187,-6.748075
51,94,77.553481,5.520262,-6.592291
51,95,78.770905,4.383033,-6.191011
51,96,78.576087,4.320262,-7.168638
51,97,77.353544,5.458023,-7.592619
51,98,77.000340,6.176213,-7.979711
51,99,77.886736,4.375927,-7.261004
52,0,58.867640,-14.230590,-13.602513
52,1,59.588711,-14.011652,-13.393238
52,2,58.867640,-14.230590,-13.602513
52,3,57.759254,-14.576295,-13.932959
52,4,59.588711,-14.011652,-13.393238
52,5,58.132405,-14.458650,-13.820507
52,6,58.132405,-14.458650,-13.820507
52,7,58.867640,-14.230590,-13.602513
52,8,60.645198,-13.699103,-13.094483
52,9,60.645198,-13.699103,-13.094483
52,10,59.229903,-14.120018,-13.496821
52,11,59.229903,-14.120018,-13.496821
52,12,60.595080,-13.665513,-11.776728
52,13,61.333656,-13.500556,-12.904699
52,14,61.673335,-13.404051,-12.812454
52,15,62.627389,-13.088281,-11.279279
52,16,63.879255,-11.439350,-12.565362
52,17,62.178320,-14.196402,-12.234240
52,18,60.941297,-13.564716,-11.689863
52,19,62.601671,-11.216445,-11.526418
52,20,60.218352,-11.799014,-12.125087
52,21,53.583232,-11.277700,-11.998557
52,22,46.153974,-3.911979,-4.777153
52,23,46.104762,2.804367,7.813798
52,24,44.193482,4.470392,7.467988
52,25,39.583707,6.966078,8.967945
52,26,31.930326,4.681419,15.692945
52,27,28.071850,11.241905,0.704820
52,28,55.560127,23.842468,-16.636367
52,29,70.219833,21.922136,-19.250786
52,30,72.194041,20.529909,-17.170344
52,31,74.098823,21.956089,-17.097398
52,32,74.206974,21.280949,-16.226019
52,33,74.292472,24.827696,-16.913230
52,34,74.579370,23.197290,-17.130718
52,35,75.824973,21.268785,-16.562188
52,36,78.069247,19.772128,-15.581704
52,37,79.721074,18.224669,-14.886952
52,38,77.171648,19.984139,-16.777245
52,39,78.057047,16.219767,-16.770573
52,40,76.205922,19.056378,-15.937945
52,41,76.016541,19.487153,-15.918221
52,42,77.156062,18.729097,-15.664222
52,43,76.721321,15.592734,-16.928436
52,44,78.355925,13.354274,-17.253816
52,45,76.705108,15.136400,-17.950756
52,46,76.174521,16.781329,-17.351205
52,47,75.969019,15.913577,-16.201966
52,48,75.762110,15.867498,-17.226737
52,49,75.848947,15.271458,-15.905910
52,50,75.710589,15.517423,-17.318025
52,51,75.222818,15.656602,-17.473354
52,52,75.136208,14.891203,-18.137349
52,53,73.527260,16.534294,-17.950652
52,54,71.950961,19.977770,-19.383468
52,55,71.704513,20.591678,-18.363880
52,56,70.901407,20.906177,-18.644354
52,57,71.989508,18.975148,-18.072824
52,58,71.611335,18.902535,-16.726026
52,59,71.876355,18.807862,-16.642254
52,60,71.266966,20.159874,-17.114200
52,61,72.401652,18.622140,-16.477917
52,62,73.564463,15.549942,-16.671169
52,63,72.459602,16.983910,-17.291696
52,64,70.282340,18.723331,-19.359155
52,65,71.002365,16.718583,-17.413156
52,66,70.459876,16.892217,-17.594003
52,67,69.910492,17.070592,-17.779789
52,68,70.889220,14.466737,-16.890239
52,69,70.167844,15.541980,-16.422300
52,70,69.834954,13.709356,-15.868834
52,71,69.734446,14.970989,-15.645652
52,72,70.051445,13.827682,-14.178828
52,73,67.850872,14.249282,-16.493808
52,74,64.389988,18.398488,-17.611946
52,75,65.372465,16.243370,-17.634806
52,76,63.987256,14.071927,-17.490628
52,77,60.380697,20.814534,-16.415048
52,78,61.284974,28.050267,-16.430693
52,79,61.574252,29.850974,-15.933434
52,80,64.335331,25.765349,-13.185281
52,81,63.926489,26.565306,-15.560864
52,82,62.646626,31.404619,-16.346111
52,83,65.530975,30.250923,-14.136557
52,84,66.615608,27.100774,-13.210067
52,85,67.818212,24.135246,-14.478853
52,86,69.390104,19.563639,-12.134486
52,87,71.383839,16.765224,-8.939853
52,88,72.887582,13.923331,-9.175148
52,89,74.752499,9.470490,-7.688572
52,90,74.378633,10.252325,-8.097622
52,91,73.731289,10.245846,-5.664707
52,92,75.908769,6.151721,-5.715025
52,93,76.680553,4.557908,-6.438022
52,94,75.458305,6.116905,-6.779435
52,95,76.407960,4.664379,-5.473201
52,96,76.848805,5.593805,-6.680116
52,97,76.645812,5.530915,-7.694019
52,98,76.287160,6.259479,-8.087291
52,99,76.133268,5.669943,-6.771039
53,0,58.078828,-14.430054,-12.435598
53,1,59.229903,-14.120018,-13.496821
53,2,57.759254,-14.576295,-13.932959
53,3,55.436634,-15.338362,-14.661392
53,4,57.382289,-14.696461,-14.047822
53,5,56.171054,-15.049226,-12.969190
53,6,56.616516,-14.944715,-14.285119
53,7,59.588711,-14.011652,-13.393238
53,8,61.040570,-13.632828,-14.295291
53,9,60.595080,-13.665513,-11.776728
53,10,60.645198,-13.699103,-13.094483
53,11,60.990966,-13.598888,-12.998691
53,12,60.941297,-13.564716,-11.689863
53,13,60.990966,-13.598888,-12.998691
53,14,60.990966,-13.598888,-12.998691
53,15,62.627389,-13.088281,-11.279279
53,16,62.579108,-11.752875,-12.909749
53,17,59.893096,-13.873085,-11.955611
53,18,61.185096,-12.048436,-11.980091
53,19,63.070734,-10.721282,-13.211234
53,20,61.598149,-11.456775,-11.773389
53,21,56.416188,-10.578111,-11.254252
53,22,50.721095,-6.922127,-9.251981
53,23,45.582483,-3.911398,-3.848125
53,24,41.685139,-1.435063,3.125048
53,25,34.967825,5.933197,9.911669
53,26,31.803517,6.099870,6.001195
53,27,23.215046,2.387640,11.339520
53,28,23.667682,14.512945,1.133457
53,29,55.073711,23.530475,-16.928727
53,30,67.465108,24.120092,-19.008179
53,31,70.318174,21.273329,-17.792110
53,32,72.676690,21.898411,-16.696813
53,33,73.395634,19.811312,-15.857719
53,34,74.777662,19.995837,-15.793366
53,35,74.990004,19.486988,-16.298090
53,36,75.443667,20.799516,-15.858942
53,37,73.699728,24.274538,-17.755016
53,38,75.093198,21.556450,-16.786195
53,39,76.836875,18.066038,-16.376863
53,40,74.953021,20.988683,-16.003176
53,41,74.867329,18.844263,-15.997346
53,42,73.904338,19.065522,-17.282895
53,43,74.902949,18.716721,-16.966707
53,44,74.425844,17.440547,-16.931514
53,45,74.623366,15.620433,-16.269383
53,46,75.222818,15.656602,-17.473354
53,47,76.383270,13.627462,-16.526454
53,48,75.886130,13.287278,-17.711078
53,49,73.854555,15.355935,-17.577841
53,50,73.271966,16.612917,-18.036010
53,51,73.601126,15.428330,-17.660710
53,52,72.907126,14.530451,-17.621537
53,53,71.803634,16.466588,-17.150691
53,54,70.516258,18.767888,-18.220114
53,55,70.282888,17.824450,-16.954434
53,56,71.404062,17.325310,-17.639283
53,57,71.803634,16.466588,-17.150691
53,58,70.556093,17.731465,-16.865987
53,59,72.029548,16.514274,-16.043563
53,60,72.029548,16.514274,-16.043563
53,61,72.029548,16.514274,-16.043563
53,62,72.832619,14.773134,-15.609905
53,63,72.220030,14.105952,-16.469015
53,64,69.411842,19.167921,-18.608471
53,65,69.353991,17.253921,-17.970734
53,66,69.454333,16.584353,-16.480093
53,67,69.754456,14.904803,-16.181575
53,68,69.697067,12.980751,-15.537645
53,69,67.180859,15.671793,-17.014267
53,70,69.557117,13.783246,-15.954362
53,71,68.977234,12.444702,-14.824809
53,72,68.510346,12.862496,-15.987372
53,73,65.439678,15.012759,-16.712467
53,74,63.775417,19.246614,-16.523002
53,75,62.804912,17.180005,-17.954217
53,76,60.784813,14.985115,-14.890908
53,77,57.062389,25.250311,-15.661685
53,78,60.672800,26.310486,-17.692992
53,79,59.073472,30.827824,-17.565689
53,80,57.969875,32.441642,-15.813433
53,81,62.604114,27.389004,-15.361468
53,82,64.177227,25.964711,-15.576358
53,83,62.837753,28.601140,-15.619682
53,84,64.380895,25.567261,-14.393579
53,85,65.910833,22.538460,-14.414049
53,86,68.237807,17.871592,-12.857510
53,87,69.811824,15.560303,-10.128091
53,88,69.512105,17.267459,-10.398719
53,89,71.465475,12.004934,-8.856697
53,90,73.352746,7.586188,-6.284926
53,91,73.299890,5.733524,-5.645116
